 .gitignore                                         |     1 -
 .../ApplicationClientProtocolPBServiceImpl.java    |    21 -
 .../pb/service/ClientSCMProtocolPBServiceImpl.java |    78 -
 .../impl/pb/GetApplicationsRequestPBImpl.java      |     6 +-
 .../impl/pb/GetLabelsToNodesRequestPBImpl.java     |   121 -
 .../impl/pb/GetLabelsToNodesResponsePBImpl.java    |   184 -
 .../RegisterApplicationMasterResponsePBImpl.java   |     3 +-
 .../ReleaseSharedCacheResourceRequestPBImpl.java   |   122 -
 .../ReleaseSharedCacheResourceResponsePBImpl.java  |    53 -
 .../pb/UseSharedCacheResourceRequestPBImpl.java    |   120 -
 .../pb/UseSharedCacheResourceResponsePBImpl.java   |    79 -
 .../pb/ApplicationSubmissionContextPBImpl.java     |     3 +-
 .../api/records/impl/pb/ContainerReportPBImpl.java |    19 -
 .../api/records/impl/pb/LocalResourcePBImpl.java   |    20 -
 .../impl/pb/LogAggregationContextPBImpl.java       |    39 -
 .../yarn/api/records/impl/pb/PriorityPBImpl.java   |     2 +-
 .../api/records/impl/pb/ResourceRequestPBImpl.java |     4 +-
 .../org/apache/hadoop/yarn/client/ServerProxy.java |     1 +
 .../yarn/client/api/impl/TimelineClientImpl.java   |   212 +-
 .../apache/hadoop/yarn/event/AsyncDispatcher.java  |    22 +-
 .../yarn/logaggregation/AggregatedLogFormat.java   |    52 +-
 .../hadoop/yarn/logaggregation/LogCLIHelpers.java  |     4 +-
 .../yarn/nodelabels/CommonNodeLabelsManager.java   |   361 +-
 .../apache/hadoop/yarn/nodelabels/NodeLabel.java   |   113 -
 .../hadoop/yarn/nodelabels/NodeLabelsStore.java    |    10 +-
 .../apache/hadoop/yarn/security/AccessType.java    |    33 -
 .../hadoop/yarn/security/AdminACLsManager.java     |    31 +
 .../yarn/security/ConfiguredYarnAuthorizer.java    |    97 -
 .../hadoop/yarn/security/PrivilegedEntity.java     |    83 -
 .../yarn/security/YarnAuthorizationProvider.java   |   112 -
 .../client/YARNDelegationTokenIdentifier.java      |    36 +-
 .../pb/client/SCMAdminProtocolPBClientImpl.java    |    73 -
 .../pb/service/SCMAdminProtocolPBServiceImpl.java  |    57 -
 .../pb/RunSharedCacheCleanerTaskRequestPBImpl.java |    53 -
 .../RunSharedCacheCleanerTaskResponsePBImpl.java   |    66 -
 .../server/security/ApplicationACLsManager.java    |     8 +-
 .../yarn/sharedcache/SharedCacheChecksum.java      |    43 -
 .../sharedcache/SharedCacheChecksumFactory.java    |    84 -
 .../java/org/apache/hadoop/yarn/state/Graph.java   |    17 +-
 .../hadoop/yarn/state/VisualizeStateMachine.java   |     2 +-
 .../yarn/util/AbstractLivelinessMonitor.java       |     8 -
 .../apache/hadoop/yarn/util/ConverterUtils.java    |     9 +-
 .../apache/hadoop/yarn/util/CpuTimeTracker.java    |   100 -
 .../org/apache/hadoop/yarn/util/FSDownload.java    |    10 +-
 .../yarn/util/LinuxResourceCalculatorPlugin.java   |    65 +-
 .../hadoop/yarn/util/ProcfsBasedProcessTree.java   |   257 +-
 .../hadoop/yarn/util/ResourceCalculatorPlugin.java |    12 +
 .../yarn/util/ResourceCalculatorProcessTree.java   |   124 +-
 .../org/apache/hadoop/yarn/util/StringHelper.java  |     6 +-
 .../java/org/apache/hadoop/yarn/util/Times.java    |     3 +-
 .../hadoop/yarn/util/WindowsBasedProcessTree.java  |    56 +-
 .../hadoop/yarn/util/resource/Resources.java       |     5 -
 .../apache/hadoop/yarn/webapp/ResponseInfo.java    |     6 +-
 .../org/apache/hadoop/yarn/webapp/WebApps.java     |    11 +-
 .../apache/hadoop/yarn/webapp/YarnWebParams.java   |     5 -
 .../hadoop/yarn/webapp/hamlet/HamletGen.java       |     6 +-
 .../yarn/webapp/log/AggregatedLogsBlock.java       |    10 +-
 .../hadoop/yarn/webapp/util/WebAppUtils.java       |    19 +-
 .../apache/hadoop/yarn/webapp/view/HtmlBlock.java  |     2 -
 .../apache/hadoop/yarn/webapp/view/JQueryUI.java   |     3 +-
 .../apache/hadoop/yarn/webapp/view/NavBlock.java   |     2 +-
 .../resources/webapps/static/yarn.dt.plugins.js    |    27 +-
 .../src/main/resources/yarn-default.xml            |   296 +-
 .../hadoop/yarn/TestContainerLogAppender.java      |    47 -
 .../apache/hadoop/yarn/api/TestPBImplRecords.java  |    12 -
 .../yarn/client/api/impl/TestTimelineClient.java   |    76 +-
 .../yarn/conf/TestYarnConfigurationFields.java     |   106 -
 .../apache/hadoop/yarn/event/DrainDispatcher.java  |    50 +-
 .../logaggregation/TestAggregatedLogFormat.java    |     3 +-
 .../hadoop/yarn/nodelabels/NodeLabelTestBase.java  |    33 -
 .../nodelabels/TestCommonNodeLabelsManager.java    |   275 +-
 .../nodelabels/TestFileSystemNodeLabelsStore.java  |    23 +-
 .../yarn/security/TestYARNTokenIdentifier.java     |    31 +-
 .../hadoop/yarn/util/TestConverterUtils.java       |    15 -
 .../apache/hadoop/yarn/util/TestFSDownload.java    |    33 +-
 .../util/TestLinuxResourceCalculatorPlugin.java    |     4 +-
 .../yarn/util/TestProcfsBasedProcessTree.java      |   181 +-
 .../util/TestResourceCalculatorProcessTree.java    |    15 -
 .../yarn/util/TestWindowsBasedProcessTree.java     |    19 +-
 .../apache/hadoop/yarn/webapp/JerseyTestBase.java  |    42 -
 .../hadoop-yarn/hadoop-yarn-registry/pom.xml       |     4 +-
 .../apache/hadoop/registry/cli/RegistryCli.java    |   425 +-
 .../registry/client/binding/RegistryUtils.java     |    11 +-
 .../client/impl/RegistryOperationsClient.java      |     2 +-
 .../registry/client/impl/zk/CuratorService.java    |     5 +-
 .../registry/client/impl/zk/RegistrySecurity.java  |    33 +-
 .../client/impl/zk/ZookeeperConfigOptions.java     |     3 +-
 .../server/services/MicroZookeeperService.java     |    10 +-
 .../server/services/RegistryAdminService.java      |     6 +-
 .../registry/server/services/package-info.java     |     9 +-
 .../hadoop/registry/cli/TestRegistryCli.java       |   197 -
 .../pom.xml                                        |    65 +-
 .../ApplicationHistoryClientService.java           |   184 +-
 .../ApplicationHistoryManager.java                 |   126 +-
 .../ApplicationHistoryManagerImpl.java             |     2 +-
 .../ApplicationHistoryManagerOnTimelineStore.java  |    42 +-
 .../ApplicationHistoryServer.java                  |     7 +-
 .../applicationhistoryservice/webapp/AHSView.java  |    28 +-
 .../webapp/AHSWebApp.java                          |    16 +-
 .../webapp/AHSWebServices.java                     |    10 +-
 .../webapp/AppAttemptPage.java                     |    17 +-
 .../applicationhistoryservice/webapp/AppPage.java  |    21 +-
 .../yarn/server/timeline/LeveldbTimelineStore.java |   486 +-
 .../yarn/server/timeline/MemoryTimelineStore.java  |    14 +-
 .../yarn/server/timeline/TimelineDataManager.java  |    50 +-
 .../yarn/server/timeline/TimelineReader.java       |     3 +-
 .../recovery/LeveldbTimelineStateStore.java        |   420 -
 .../recovery/MemoryTimelineStateStore.java         |    96 -
 .../timeline/recovery/TimelineStateStore.java      |   193 -
 .../TimelineDelegationTokenIdentifierData.java     |    63 -
 .../TimelineAuthenticationFilterInitializer.java   |    51 +-
 ...imelineDelegationTokenSecretManagerService.java |   192 +-
 .../yarn/server/timeline/util/LeveldbUtils.java    |   141 -
 .../server/timeline/webapp/CrossOriginFilter.java  |    18 -
 .../timeline/webapp/TimelineWebServices.java       |     3 +-
 .../yarn_server_timelineserver_recovery.proto      |    30 -
 .../TestApplicationHistoryClientService.java       |    20 +-
 ...stApplicationHistoryManagerOnTimelineStore.java |    48 +-
 .../TestApplicationHistoryServer.java              |    46 -
 .../webapp/TestAHSWebApp.java                      |    27 +-
 .../webapp/TestAHSWebServices.java                 |    30 +-
 .../server/timeline/TestLeveldbTimelineStore.java  |    97 +-
 .../server/timeline/TestTimelineDataManager.java   |    26 +-
 .../server/timeline/TimelineStoreTestUtils.java    |    36 +-
 .../recovery/TestLeveldbTimelineStateStore.java    |   213 -
 .../security/TestTimelineAuthenticationFilter.java |   221 +-
 .../timeline/webapp/TestTimelineWebServices.java   |     4 +-
 .../hadoop-yarn-server-common/pom.xml              |    29 +-
 .../java/org/apache/hadoop/yarn/lib/ZKClient.java  |     9 +-
 .../hadoop/yarn/server/api/ApplicationContext.java |   122 +
 .../yarn/server/api/SCMUploaderProtocol.java       |    83 -
 .../yarn/server/api/SCMUploaderProtocolPB.java     |    28 -
 .../pb/client/SCMUploaderProtocolPBClientImpl.java |    93 -
 .../service/SCMUploaderProtocolPBServiceImpl.java  |    79 -
 .../RegisterNodeManagerRequest.java                |     3 +-
 .../SCMUploaderCanUploadRequest.java               |    49 -
 .../SCMUploaderCanUploadResponse.java              |    52 -
 .../protocolrecords/SCMUploaderNotifyRequest.java  |    67 -
 .../protocolrecords/SCMUploaderNotifyResponse.java |    51 -
 .../impl/pb/NodeHeartbeatResponsePBImpl.java       |     3 +-
 .../impl/pb/SCMUploaderCanUploadRequestPBImpl.java |    78 -
 .../pb/SCMUploaderCanUploadResponsePBImpl.java     |    75 -
 .../impl/pb/SCMUploaderNotifyRequestPBImpl.java    |    93 -
 .../impl/pb/SCMUploaderNotifyResponsePBImpl.java   |    73 -
 .../yarn/server/api/records/NodeHealthStatus.java  |    24 +-
 .../metrics/ApplicationMetricsConstants.java       |     6 -
 .../server/metrics/ContainerMetricsConstants.java  |     2 -
 .../security/http/RMAuthenticationFilter.java      |     2 +
 .../http/RMAuthenticationFilterInitializer.java    |    31 +
 .../yarn/server/sharedcache/SharedCacheUtil.java   |    91 -
 .../hadoop/yarn/server/utils/BuilderUtils.java     |    14 +-
 .../hadoop/yarn/server/webapp/AppAttemptBlock.java |   140 +-
 .../apache/hadoop/yarn/server/webapp/AppBlock.java |   182 +-
 .../hadoop/yarn/server/webapp/AppsBlock.java       |    53 +-
 .../hadoop/yarn/server/webapp/ContainerBlock.java  |    36 +-
 .../hadoop/yarn/server/webapp/WebPageUtils.java    |    86 -
 .../hadoop/yarn/server/webapp/WebServices.java     |    86 +-
 .../hadoop/yarn/server/webapp/dao/AppInfo.java     |    11 +-
 .../yarn/server/webapp/dao/ContainerInfo.java      |     5 -
 .../src/main/proto/SCMUploader.proto               |    30 -
 .../proto/yarn_server_common_service_protos.proto  |    19 +-
 .../hadoop-yarn-server-nodemanager/pom.xml         |    22 +-
 .../yarn/server/nodemanager/ContainerExecutor.java |    59 +-
 .../nodemanager/DefaultContainerExecutor.java      |    35 +-
 .../yarn/server/nodemanager/DeletionService.java   |    40 +-
 .../server/nodemanager/DirectoryCollection.java    |     2 +
 .../nodemanager/DockerContainerExecutor.java       |    16 +-
 .../server/nodemanager/LinuxContainerExecutor.java |    12 +-
 .../yarn/server/nodemanager/NodeManager.java       |     4 +-
 .../server/nodemanager/NodeStatusUpdaterImpl.java  |    39 +-
 .../WindowsSecureContainerExecutor.java            |    44 +-
 .../nodemanager/containermanager/AuxServices.java  |     2 +-
 .../containermanager/ContainerManagerImpl.java     |    17 +-
 .../application/ApplicationImpl.java               |     2 +-
 .../containermanager/container/ContainerImpl.java  |   249 +-
 .../localizer/LocalResourceRequest.java            |    11 -
 .../localizer/ResourceLocalizationService.java     |   134 +-
 .../sharedcache/SharedCacheUploadEvent.java        |    58 -
 .../sharedcache/SharedCacheUploadEventType.java    |    28 -
 .../sharedcache/SharedCacheUploadService.java      |   126 -
 .../localizer/sharedcache/SharedCacheUploader.java |   289 -
 .../logaggregation/AppLogAggregatorImpl.java       |    41 +-
 .../loghandler/NonAggregatingLogHandler.java       |    63 +-
 .../containermanager/monitor/ContainerMetrics.java |   235 -
 .../monitor/ContainerStartMonitoringEvent.java     |     7 +-
 .../monitor/ContainersMonitorImpl.java             |    80 +-
 .../nodemanager/metrics/NodeManagerMetrics.java    |    44 +-
 .../recovery/NMLeveldbStateStoreService.java       |    95 +-
 .../recovery/NMNullStateStoreService.java          |    16 -
 .../nodemanager/recovery/NMStateStoreService.java  |    35 -
 .../util/CgroupsLCEResourcesHandler.java           |   113 +-
 .../nodemanager/util/NodeManagerHardwareUtils.java |    16 +-
 .../nodemanager/util/ProcessIdFileReader.java      |    12 +-
 .../nodemanager/webapp/ContainerLogsPage.java      |     4 +-
 .../yarn/server/nodemanager/webapp/NavBlock.java   |     2 +-
 .../container-executor/impl/container-executor.c   |    31 +-
 .../test/test-container-executor.c                 |    43 +-
 .../proto/yarn_server_nodemanager_recovery.proto   |     4 -
 .../src/main/resources/container-log4j.properties  |    29 +-
 .../server/nodemanager/TestContainerExecutor.java  |    53 -
 .../TestDockerContainerExecutorWithMocks.java      |     6 +-
 .../TestLinuxContainerExecutorWithMocks.java       |    49 +-
 .../nodemanager/TestLocalDirsHandlerService.java   |    12 +-
 .../server/nodemanager/TestNodeManagerResync.java  |     1 -
 .../server/nodemanager/TestNodeStatusUpdater.java  |   115 +-
 .../TestContainerManagerRecovery.java              |    10 +-
 .../containermanager/container/TestContainer.java  |    29 +-
 .../localizer/TestLocalResourcesTrackerImpl.java   |     5 +-
 .../localizer/TestResourceLocalizationService.java |   288 +-
 .../sharedcache/TestSharedCacheUploadService.java  |    50 -
 .../sharedcache/TestSharedCacheUploader.java       |   241 -
 .../logaggregation/TestLogAggregationService.java  |   102 +-
 .../loghandler/TestNonAggregatingLogHandler.java   |    79 +-
 .../monitor/TestContainerMetrics.java              |   110 -
 .../metrics/TestNodeManagerMetrics.java            |    24 +-
 .../recovery/NMMemoryStateStoreService.java        |    79 +-
 .../recovery/TestNMLeveldbStateStoreService.java   |    58 -
 .../util/TestCgroupsLCEResourcesHandler.java       |    80 +-
 .../nodemanager/webapp/TestNMWebServices.java      |     4 +-
 .../nodemanager/webapp/TestNMWebServicesApps.java  |     4 +-
 .../webapp/TestNMWebServicesContainers.java        |     4 +-
 .../hadoop-yarn-server-resourcemanager/pom.xml     |    41 +-
 .../yarn/server/resourcemanager/AdminService.java  |   158 +-
 .../resourcemanager/ApplicationMasterService.java  |    23 +-
 .../server/resourcemanager/ClientRMService.java    |    56 +-
 .../server/resourcemanager/ClusterMetrics.java     |    13 +-
 .../server/resourcemanager/NodesListManager.java   |    10 -
 .../resourcemanager/RMActiveServiceContext.java    |   457 -
 .../yarn/server/resourcemanager/RMAppManager.java  |    23 +-
 .../yarn/server/resourcemanager/RMContext.java     |     3 -
 .../yarn/server/resourcemanager/RMContextImpl.java |   276 +-
 .../resourcemanager/RMSecretManagerService.java    |    12 +-
 .../yarn/server/resourcemanager/RMServerUtils.java |    25 +-
 .../server/resourcemanager/ResourceManager.java    |    71 +-
 .../resourcemanager/ResourceTrackerService.java    |    43 +-
 .../amlauncher/ApplicationMasterLauncher.java      |     1 -
 .../metrics/ApplicationFinishedEvent.java          |     9 +-
 .../metrics/ContainerCreatedEvent.java             |     8 +-
 .../metrics/SystemMetricsPublisher.java            |    15 +-
 .../ProportionalCapacityPreemptionPolicy.java      |   232 +-
 .../nodelabels/MemoryRMNodeLabelsManager.java}     |    10 +-
 .../nodelabels/RMNodeLabelsManager.java            |   101 +-
 .../recovery/FileSystemRMStateStore.java           |   461 +-
 .../recovery/LeveldbRMStateStore.java              |   692 -
 .../recovery/MemoryRMStateStore.java               |   123 +-
 .../resourcemanager/recovery/NullRMStateStore.java |    14 +-
 .../resourcemanager/recovery/RMStateStore.java     |   531 +-
 .../recovery/RMStateStoreAMRMTokenEvent.java       |    46 -
 .../recovery/RMStateStoreAppAttemptEvent.java      |     8 +-
 .../recovery/RMStateStoreAppEvent.java             |     8 +-
 .../recovery/RMStateStoreEventType.java            |    11 +-
 .../recovery/RMStateStoreRMDTEvent.java            |    45 -
 .../recovery/RMStateStoreRMDTMasterKeyEvent.java   |    39 -
 .../recovery/RMStateStoreRemoveAppEvent.java       |     8 +-
 .../recovery/RMStateUpdateAppAttemptEvent.java     |     9 +-
 .../recovery/RMStateUpdateAppEvent.java            |     8 +-
 .../resourcemanager/recovery/ZKRMStateStore.java   |   176 +-
 .../records/ApplicationAttemptStateData.java       |    36 +-
 .../recovery/records/ApplicationStateData.java     |    25 +-
 .../impl/pb/ApplicationAttemptStateDataPBImpl.java |    60 +-
 .../reservation/AbstractReservationSystem.java     |   109 +-
 .../reservation/AbstractSchedulerPlanFollower.java |   411 -
 .../reservation/CapacityOverTimePolicy.java        |    14 +-
 .../reservation/CapacityReservationSystem.java     |   113 +-
 .../reservation/CapacitySchedulerPlanFollower.java |   361 +-
 .../reservation/FairReservationSystem.java         |    90 -
 .../reservation/FairSchedulerPlanFollower.java     |   141 -
 .../reservation/NoOverCommitPolicy.java            |     4 +-
 .../resourcemanager/reservation/Planner.java       |     3 +-
 .../reservation/ReservationConstants.java          |    28 -
 .../ReservationSchedulerConfiguration.java         |   159 -
 .../resourcemanager/reservation/SharingPolicy.java |     3 +-
 .../reservation/SimpleCapacityReplanner.java       |    14 +-
 .../resourcemanager/resource/ResourceWeights.java  |     3 +-
 .../yarn/server/resourcemanager/rmapp/RMApp.java   |     3 -
 .../server/resourcemanager/rmapp/RMAppImpl.java    |    24 +-
 .../rmapp/attempt/AMLivelinessMonitor.java         |     6 -
 .../rmapp/attempt/RMAppAttempt.java                |    11 +-
 .../rmapp/attempt/RMAppAttemptImpl.java            |   110 +-
 .../rmapp/attempt/RMAppAttemptMetrics.java         |    31 +-
 .../resourcemanager/rmcontainer/RMContainer.java   |     1 -
 .../rmcontainer/RMContainerImpl.java               |    31 +-
 .../server/resourcemanager/rmnode/RMNodeImpl.java  |   162 +-
 .../rmnode/RMNodeReconnectEvent.java               |     9 +-
 .../scheduler/AbstractYarnScheduler.java           |   153 +-
 .../scheduler/AppSchedulingInfo.java               |    46 +-
 .../server/resourcemanager/scheduler/NodeType.java |     9 +-
 .../resourcemanager/scheduler/ResourceLimits.java  |    40 -
 .../resourcemanager/scheduler/ResourceUsage.java   |   299 -
 .../scheduler/SchedulerApplicationAttempt.java     |    33 +-
 .../resourcemanager/scheduler/SchedulerNode.java   |    31 +-
 .../resourcemanager/scheduler/SchedulerUtils.java  |    38 +-
 .../resourcemanager/scheduler/YarnScheduler.java   |    16 +-
 .../scheduler/capacity/AbstractCSQueue.java        |   378 +-
 .../scheduler/capacity/CSQueue.java                |    46 +-
 .../scheduler/capacity/CSQueueUtils.java           |   230 +-
 .../capacity/CapacityHeadroomProvider.java         |    16 +-
 .../scheduler/capacity/CapacityScheduler.java      |   176 +-
 .../capacity/CapacitySchedulerConfiguration.java   |   214 +-
 .../capacity/CapacitySchedulerContext.java         |     2 -
 .../scheduler/capacity/LeafQueue.java              |   732 +-
 .../scheduler/capacity/ParentQueue.java            |   239 +-
 .../scheduler/capacity/PlanQueue.java              |    15 +-
 .../scheduler/capacity/QueueCapacities.java        |   257 -
 .../scheduler/capacity/ReservationQueue.java       |    10 +-
 .../scheduler/capacity/UserInfo.java               |    15 +-
 .../scheduler/common/fica/FiCaSchedulerApp.java    |    19 +-
 .../scheduler/common/fica/FiCaSchedulerNode.java   |    11 +-
 .../event/NodeLabelsUpdateSchedulerEvent.java      |    37 -
 .../scheduler/event/SchedulerEventType.java        |     1 -
 .../scheduler/fair/AllocationConfiguration.java    |    81 +-
 .../fair/AllocationFileLoaderService.java          |    61 +-
 .../scheduler/fair/FSAppAttempt.java               |    27 +-
 .../scheduler/fair/FSLeafQueue.java                |   302 +-
 .../resourcemanager/scheduler/fair/FSQueue.java    |    22 +-
 .../scheduler/fair/FairScheduler.java              |   189 +-
 .../scheduler/fair/FairSchedulerConfiguration.java |     4 +-
 .../scheduler/fair/MaxRunningAppsEnforcer.java     |    48 +-
 .../scheduler/fair/QueueManager.java               |    15 +-
 .../scheduler/fair/QueuePlacementRule.java         |    30 +-
 .../fair/ReservationQueueConfiguration.java        |   116 -
 .../scheduler/fair/SchedulingPolicy.java           |    11 +-
 .../scheduler/fair/policies/ComputeFairShares.java |    19 +-
 .../scheduler/fifo/FifoScheduler.java              |    28 +-
 .../security/AMRMTokenSecretManager.java           |    14 +-
 .../security/DelegationTokenRenewer.java           |   184 +-
 .../security/NMTokenSecretManagerInRM.java         |     2 +-
 .../resourcemanager/security/QueueACLsManager.java |     7 -
 .../security/RMAuthenticationHandler.java          |   157 +
 .../security/RMContainerTokenSecretManager.java    |     4 +-
 .../security/RMDelegationTokenSecretManager.java   |    15 +-
 .../resourcemanager/webapp/AppAttemptPage.java     |    56 -
 .../server/resourcemanager/webapp/AppBlock.java    |   191 +
 .../server/resourcemanager/webapp/AppPage.java     |    28 +-
 .../server/resourcemanager/webapp/AppsBlock.java   |   128 +
 .../webapp/AppsBlockWithMetrics.java               |     1 -
 .../webapp/CapacitySchedulerPage.java              |    84 +-
 .../resourcemanager/webapp/ContainerPage.java      |    44 -
 .../webapp/DefaultSchedulerPage.java               |     5 +-
 .../webapp/FairSchedulerAppsBlock.java             |    14 +-
 .../resourcemanager/webapp/FairSchedulerPage.java  |    52 +-
 .../webapp/JAXBContextResolver.java                |     2 +-
 .../webapp/MetricsOverviewTable.java               |    31 +-
 .../server/resourcemanager/webapp/NavBlock.java    |     5 +-
 .../resourcemanager/webapp/NodeLabelsPage.java     |    91 -
 .../server/resourcemanager/webapp/NodesPage.java   |   152 +-
 .../resourcemanager/webapp/RMAppAttemptBlock.java  |   179 -
 .../server/resourcemanager/webapp/RMAppBlock.java  |    94 -
 .../server/resourcemanager/webapp/RMWebApp.java    |    13 +-
 .../resourcemanager/webapp/RMWebServices.java      |   162 +-
 .../resourcemanager/webapp/RmController.java       |    14 +-
 .../yarn/server/resourcemanager/webapp/RmView.java |    31 +-
 .../server/resourcemanager/webapp/dao/AppInfo.java |    25 +-
 .../resourcemanager/webapp/dao/AppQueue.java       |    46 -
 .../webapp/dao/CapacitySchedulerLeafQueueInfo.java |    36 +-
 .../webapp/dao/ClusterMetricsInfo.java             |     3 +-
 .../webapp/dao/FairSchedulerLeafQueueInfo.java     |    14 +-
 .../webapp/dao/FairSchedulerQueueInfo.java         |    43 +-
 .../resourcemanager/webapp/dao/SchedulerInfo.java  |    44 -
 .../webapp/dao/UserMetricsInfo.java                |     3 +-
 .../org/apache/hadoop/test/YarnTestDriver.java     |    60 -
 .../hadoop/yarn/server/resourcemanager/MockAM.java |    54 +-
 .../hadoop/yarn/server/resourcemanager/MockNM.java |     6 +-
 .../yarn/server/resourcemanager/MockNodes.java     |    47 +-
 .../hadoop/yarn/server/resourcemanager/MockRM.java |    17 +-
 .../ParameterizedSchedulerTestBase.java            |    12 -
 .../server/resourcemanager/TestAppManager.java     |    13 +-
 .../resourcemanager/TestApplicationCleanup.java    |   121 -
 .../resourcemanager/TestClientRMService.java       |   107 +-
 .../server/resourcemanager/TestClusterMetrics.java |    60 -
 .../TestContainerResourceUsage.java                |     3 +-
 .../server/resourcemanager/TestFifoScheduler.java  |    24 -
 .../yarn/server/resourcemanager/TestRMHA.java      |    66 +-
 .../resourcemanager/TestRMNodeTransitions.java     |     4 +-
 .../yarn/server/resourcemanager/TestRMRestart.java |   207 +-
 .../TestResourceTrackerService.java                |    31 +-
 .../TestWorkPreservingRMRestart.java               |   140 +-
 .../applicationsmanager/MockAsm.java               |     7 -
 .../TestAMRMRPCNodeUpdates.java                    |     9 -
 .../applicationsmanager/TestAMRestart.java         |    14 +-
 .../metrics/TestSystemMetricsPublisher.java        |    26 +-
 .../TestProportionalCapacityPreemptionPolicy.java  |   425 +-
 .../nodelabels/TestRMNodeLabelsManager.java        |   174 +-
 .../recovery/RMStateStoreTestBase.java             |   139 +-
 .../recovery/TestFSRMStateStore.java               |    66 +-
 .../recovery/TestLeveldbRMStateStore.java          |   139 -
 .../recovery/TestZKRMStateStore.java               |   181 +-
 .../recovery/TestZKRMStateStorePerf.java           |   277 -
 .../TestZKRMStateStoreZKClientConnections.java     |    33 +-
 .../reservation/ReservationSystemTestUtil.java     |   175 +-
 .../reservation/TestCapacityOverTimePolicy.java    |    21 +-
 .../reservation/TestCapacityReservationSystem.java |    33 +-
 .../TestCapacitySchedulerPlanFollower.java         |   211 +-
 .../reservation/TestFairReservationSystem.java     |   128 -
 .../reservation/TestFairSchedulerPlanFollower.java |   203 -
 .../reservation/TestGreedyReservationAgent.java    |    30 +-
 .../reservation/TestNoOverCommitPolicy.java        |    15 +-
 .../reservation/TestSchedulerPlanFollowerBase.java |   191 -
 .../reservation/TestSimpleCapacityReplanner.java   |     8 +-
 .../server/resourcemanager/rmapp/MockRMApp.java    |     7 -
 .../rmapp/TestRMAppTransitions.java                |    54 +-
 .../rmapp/attempt/TestAMLivelinessMonitor.java     |    81 -
 .../rmapp/attempt/TestRMAppAttemptTransitions.java |    45 +-
 .../rmcontainer/TestRMContainerImpl.java           |     6 +-
 .../scheduler/TestAbstractYarnScheduler.java       |   354 -
 .../scheduler/TestResourceUsage.java               |   138 -
 .../scheduler/TestSchedulerUtils.java              |    54 +-
 .../scheduler/capacity/TestApplicationLimits.java  |   276 +-
 .../scheduler/capacity/TestCSQueueUtils.java       |   250 +
 .../scheduler/capacity/TestCapacityScheduler.java  |   528 +-
 .../TestCapacitySchedulerDynamicBehavior.java      |     3 +-
 .../TestCapacitySchedulerNodeLabelUpdate.java      |   194 -
 .../scheduler/capacity/TestChildQueueOrder.java    |    36 +-
 .../capacity/TestContainerAllocation.java          |    50 +-
 .../scheduler/capacity/TestLeafQueue.java          |   382 +-
 .../scheduler/capacity/TestParentQueue.java        |   111 +-
 .../scheduler/capacity/TestQueueCapacities.java    |   127 -
 .../scheduler/capacity/TestQueueMappings.java      |     2 -
 .../scheduler/capacity/TestQueueParsing.java       |   136 +-
 .../scheduler/capacity/TestReservations.java       |   142 +-
 .../scheduler/fair/FairSchedulerTestBase.java      |    26 +-
 .../scheduler/fair/PeriodGroupsMapping.java        |    44 -
 .../fair/TestAllocationFileLoaderService.java      |   105 -
 .../scheduler/fair/TestContinuousScheduling.java   |   117 -
 .../scheduler/fair/TestFSLeafQueue.java            |    93 +-
 .../scheduler/fair/TestFairScheduler.java          |   677 +-
 .../fair/TestFairSchedulerConfiguration.java       |     6 -
 .../fair/TestFairSchedulerPreemption.java          |     3 +-
 .../scheduler/fair/TestMaxRunningAppsEnforcer.java |    64 +-
 .../scheduler/fair/TestQueuePlacementPolicy.java   |    49 +-
 .../scheduler/fifo/TestFifoScheduler.java          |    51 +-
 .../resourcemanager/security/TestAMRMTokens.java   |    45 +-
 .../security/TestClientToAMTokens.java             |     3 +
 .../security/TestDelegationTokenRenewer.java       |   177 +-
 .../server/resourcemanager/webapp/TestAppPage.java |    94 -
 .../resourcemanager/webapp/TestNodesPage.java      |    47 +-
 .../resourcemanager/webapp/TestRMWebApp.java       |    54 +-
 .../webapp/TestRMWebAppFairScheduler.java          |    24 +-
 .../resourcemanager/webapp/TestRMWebServices.java  |    67 +-
 .../webapp/TestRMWebServicesApps.java              |    14 +-
 .../webapp/TestRMWebServicesAppsModification.java  |   306 +-
 .../webapp/TestRMWebServicesCapacitySched.java     |    29 +-
 .../webapp/TestRMWebServicesDelegationTokens.java  |    10 +-
 .../webapp/TestRMWebServicesFairScheduler.java     |    11 +-
 .../webapp/TestRMWebServicesNodeLabels.java        |    24 +-
 .../webapp/TestRMWebServicesNodes.java             |    11 +-
 .../hadoop-yarn-server-sharedcachemanager/pom.xml  |    94 -
 .../yarn/server/sharedcachemanager/AppChecker.java |    65 -
 .../server/sharedcachemanager/CleanerService.java  |   218 -
 .../server/sharedcachemanager/CleanerTask.java     |   308 -
 .../sharedcachemanager/ClientProtocolService.java  |   192 -
 .../sharedcachemanager/RemoteAppChecker.java       |   102 -
 .../SCMAdminProtocolService.java                   |   144 -
 .../sharedcachemanager/SharedCacheManager.java     |   163 -
 .../SharedCacheUploaderService.java                |   140 -
 .../sharedcachemanager/metrics/CleanerMetrics.java |   150 -
 .../metrics/ClientSCMMetrics.java                  |    90 -
 .../metrics/SharedCacheUploaderMetrics.java        |    82 -
